4237099	55.78979	12.15257
54568358	51.47298	-0.15109
65864857	41.97301	-88.2068
19966	34.07182	-118.37586
70148	37.78026	-122.48725
65864859	41.94985	-88.20687
65864858	41.93992	-88.20916
131074	37.36133	-122.02775
131075	37.35775	-122.02074
7621	41.05715	-122.37424
7475	37.40816	-121.9205
406045	60.19808	24.93454
131073	37.37181	-122.02422
7039850	35.66912	139.65347
4314674	54.91006	9.77164
7039854	35.66856	139.65133
7039855	35.66835	139.65059
4314675	54.90732	9.75913
6211	33.99291	-118.46761
6212	33.9873	-118.4645
6213	34.0113	-118.57234
1059183	62.26531	25.56539
10153	55.81506	12.32284
23493	61.00813	24.46399
20341	55.3059	10.87742
20346	55.30909	10.89713
4226	37.93969	-122.05954
42211	66.68791	27.98005
4224	37.95202	-122.0552
1143	41.54578	-87.92922
42215	66.77582	28.21749
42216	66.73022	28.12154
6850	60.23202	24.68841
18886	55.69406	12.43931
121868	37.77953	-122.41822
26891	34.10977	-118.44415
10023	40.61498	-86.98697
1030835	61.71105	24.34311
6386	63.31855	30.02856
205	34.01408	-118.27887
374210	60.20254	24.68477
30046	40.83222	-74.22241
30512	56.1872	13.05694
104960508	31.06523	-97.43049
104960509	31.05129	-97.45898
33564	37.57322	-122.31644
6267	62.55913	25.41802
4117	65.33396	25.37425
2003	63.00549	25.8255
54515042	51.47408	-0.4519
15728	41.68085	-86.66686
15729	41.69948	-86.63268
832263	37.92919	-122.57719
10491	33.72112	-117.83941
1235	37.33968	-121.9767
853040	37.52749	-122.08716
19473	33.65339	-117.8427
19472	33.64654	-117.83146
19471	33.65069	-117.83116
141114	37.53776	-122.28389
900454	49.26516	-123.02621
900452	49.27079	-123.02815
900453	49.26009	-123.02479
141113	37.54631	-122.28959
7443493	35.65779	139.3376
6024	36.58169	-121.83175
7443497	35.65458	139.34392
7443495	35.65781	139.33813
20243	47.27751	-118.04456
197280	37.31718	-121.83167
197281	37.30735	-121.80765
65614243	41.75198	-87.63024
23280	60.77286	23.62965
65614244	41.741	-87.63854
132893	37.4808	-122.21927
249	60.16718	24.76991
243	60.22309	24.79748
242	60.22808	24.80761
1162	33.81456	-118.18192
240	60.22138	24.80963
564	37.51157	-121.93812
52910710	33.94554	-118.40065
36979	66.27376	23.69595
138422314	39.87817	-75.54497
60822	42.39814	-71.18346
7385	37.30119	-121.94026
138422319	39.88198	-75.54272
144302158	42.72783	-73.67899
20042	47.04542	-120.64798
7426383	35.6988	139.43259
21962	37.45611	-122.27902
36645	60.98693	23.45177
36646	60.97141	23.40649
20863	60.26425	24.98347
3240	61.49072	23.8189
21617	43.62952	-89.79245
11541	1.34105	103.69648
22358	35.38872	-119.38349
22357	35.41416	-119.41836
10201	47.63378	-117.55921
21619	43.58946	-89.81672
22352	35.38605	-119.37932
21417	51.28411	-0.81631
53532	38.82459	-88.80543
185619	61.49069	23.82039
15134	60.22047	24.81196
185614	61.47119	23.7878
185615	61.49894	23.73936
185610	61.4753	23.81976
185611	61.50029	23.75542
185612	61.4923	23.73287
185613	61.48986	23.79531
35803	34.14394	-118.60425
14393	34.04321	-118.24763
139212743	40.07261	-75.30159
46116657	51.16173	-0.13304
41143	42.31929	-71.18035
41142	42.30961	-71.16034
31135	40.56398	-74.49482
31134	40.56395	-74.49491
19737054	40.00696	-75.35451
139664	37.47199	-122.15474
36546	37.0009	-121.51289
10502	33.67193	-118.01893
36545	37.01073	-121.56719
3023	61.4918	23.76347
3021	61.49287	23.83472
3026	61.47498	23.78298
35291	41.81158	-70.54928
35292	41.78108	-70.53878
35293	41.78843	-70.54317
137959203	39.903	-75.15419
7375750	35.64258	139.5355
15739	47.21525	-1.55249
17600	40.67524	-116.2213
38088	60.20362	24.96606
137959209	39.90343	-75.15895
116013	60.1917	24.90935
20496	40.00749	116.35867
202391	37.32229	-121.86716
202390	37.32627	-121.88333
62722	61.4649	23.72405
22041	35.76838	-119.76978
139279472	40.24867	-75.58091
139279471	40.28281	-75.59779
131777651	42.09699	-72.58742
62728	61.50221	23.76567
1487	61.65926	24.25658
12249	40.74725	-73.97647
33361	34.15335	-118.73817
33362	34.14068	-118.72876
33363	34.1452	-118.74308
35249	60.40858	24.82314
7966	37.78739	-122.40472
7964	37.79596	-122.41173
20053	46.99607	-120.55086
20051	46.97184	-120.39063
43632	-13.52085	-71.97877
291	60.2147	20.40812
13983	1.28565	103.79839
12705	50.81982	0.23744
4270	60.23457	24.88497
65803281	42.1217	-88.20707
65803282	42.08291	-88.21657
65803283	42.09901	-88.25123
4208243	55.72291	12.36734
39969753	47.21209	-1.60863
16479	66.22837	25.31006
1000	61.50084	23.72689
21204	37.53292	-122.08423
52647925	34.01396	-118.48418
33544	40.76374	-74.19428
52647926	34.01396	-118.48451
9866	60.21792	24.77895
48626952	51.49115	-0.23277
48626951	51.49084	-0.24171
73903354	42.72663	-84.4542
24523	37.776	-122.40446
9865	60.22105	24.77629
34402	60.16739	24.95044
928481	63.28861	30.07817
928482	63.30243	30.054
652731	38.98046	-119.95799
4236808	55.3764	11.30975
135745	37.4547	-122.16425
135743	37.46014	-122.17568
14056	37.00047	-122.18074
17677	33.99504	-93.18545
4206243	55.396	11.37437
43821	42.32431	-71.19129
7463	61.28017	23.80939
40704	60.3979	25.66499
40703	60.40001	25.66446
891810	37.53959	-122.06865
891811	37.55732	-122.05593
279	60.20615	24.77568
39529216	39.8338	-104.74524
44253	-13.52624	-71.98163
44251	-13.51873	-71.97951
15428	42.14716	-88.52297
9133	38.19257	-122.16702
11952	34.04797	-118.2388
11951	34.04635	-118.22284
14291	1.31067	103.77939
65812683	42.07011	-88.30501
36348	61.01106	24.42283
66007820	41.95072	-87.68847
4236803	55.34913	11.1121
112	35.0433	-106.63172
40423	42.38479	-71.0777
4169437	55.6729	12.56641
14863	33.62522	-93.75813
51842	42.23354	-73.04671
10075	51.8888	-0.20706
172	60.17251	20.69905
10032	47.50324	19.06619
10031	47.50554	19.06261
996097	61.46616	23.85788
10021	34.10317	-118.19517
1502	60.2211	24.98253
1501	60.22239	24.98605
635	60.1954	24.9551
8744	37.33591	-121.90852
21185	37.61549	-122.04323
21186	37.57681	-122.0124
4206639	55.61921	12.0158
14052	42.64853	-114.44286
17361	55.34183	11.0349
8024111	35.65813	139.70397
65809823	42.4385	-88.99025
65809821	42.41026	-88.98395
4144242	55.71217	12.53342
2618	41.88773	-87.74721
104980247	31.74484	-97.17769
36346	37.23585	-121.72054
104980249	31.71987	-97.22378
104980248	31.70273	-97.18514
20293	39.98775	116.40322
16788	64.83373	25.50606
14409	38.63045	-121.21784
14407	38.63949	-121.19979
13222924	39.62907	-75.6682
13222923	39.63922	-75.64842
20251	47.40257	-117.83288
4143732	55.64188	12.3586
4805	37.57419	-122.39993
35799	62.612	29.52696
48627334	51.51309	-0.12396
48627335	51.51784	-0.12788
48627440	51.50765	-0.1694
5963	61.46829	21.80744
19736424	39.93636	-75.3641
52195	39.00022	-75.45522
13405	34.06614	-118.01641
1031316	61.53724	23.96697
5636	37.40531	-122.01632
25862	37.39994	-121.97577
3177	60.44397	22.4937
2696191	52.52835	13.38093
40569	66.58014	26.01644
82737659	39.95087	-83.1196
1062727	63.83764	23.13075
70917	37.74641	-122.39962
12838	55.66337	12.51483
70919	37.73564	-122.40683
70918	37.73312	-122.41525
4325	37.74539	-122.46125
30340829	51.40332	-0.5383
205119	37.39112	-121.94903
13483	33.84747	-118.28377
13482	33.9648	-118.28811
20973	37.59541	-122.41849
86	37.6352	-122.40305
13973	42.11046	-88.12308
85	37.63986	-122.44241
12403	33.67739	-117.83127
6543	39.34432	-122.19438
18135	37.40254	-122.15944
18134	37.39421	-122.14498
18132	37.40888	-122.15916
61067	61.46015	23.74834
4884	37.90872	126.70459
42261	60.46387	25.11696
33435	37.44305	-122.25477
4880	37.82128	126.70309
994644	61.48655	23.7922
10502	32.88763	-96.97858
62758	60.21465	25.08719
443042	60.16229	24.92147
48679790	51.51165	-0.10446
65799473	42.14881	-88.01216
4292	34.00617	-118.39543
6945	34.15346	-118.23924
66008931	41.86096	-87.96316
275052	60.18484	24.83283
439964	60.17933	24.92351
20284	61.46461	23.71778
17400	60.08028	21.7455
17401	60.11135	21.15294
30342829	51.33753	-0.50989
177	60.23238	24.93566
175	60.22719	24.94209
15257	33.92504	-118.25352
4068	61.46315	23.72892
341230	60.52679	25.16125
7459	61.44851	23.8649
2502	66.63405	26.40663
22151	37.67698	-122.47078
11431	34.15507	-118.6427
11432	34.14941	-118.66538
39941335	47.20821	-1.56591
3179	60.42997	22.68732
208084	60.24177	24.99624
11435	34.1237	-118.46384
38474240	37.52895	126.9188
25463	37.45291	-122.18168
65749195	41.52704	-87.97714
58742	37.49076	-122.21763
52648307	34.01053	-118.41749
58746	37.48489	-122.20453
30183	61.03304	23.50094
20861	37.49966	-122.32134
96788	37.78014	-122.38828
909753	49.23391	-123.03528
137872426	39.80956	-75.55051
7114	37.77216	-121.97274
26816	33.8498	-118.27496
96787	37.7845	-122.38907
40940	61.02179	24.45502
246781	55.70565	13.19018
52840715	34.53218	-118.65224
4206038	55.84943	12.27145
14605	36.97524	-121.88869
19763	51.17122	-0.84041
19762	51.18327	-0.83875
21308184	37.44253	126.47173
65747085	41.70056	-88.04041
65747086	41.6808	-88.02826
853259	37.70886	-122.07386
53116	40.43795	-74.16347
63967	60.18862	24.91751
406363	60.16966	24.93083
8144	61.44975	23.64224
68896	37.85541	126.7584
221	33.98894	-118.33881
8976	62.24231	25.86437
31510	41.33208	-122.33215
8755	37.44454	-121.92102
20444	37.68789	-122.4713
30619	36.72397	-120.68729
207261	37.32144	-121.94131
41802	42.38137	-71.11039
8100269	35.63307	139.36451
8100266	35.62281	139.4252
8100267	35.62192	139.42446
8100265	35.62136	139.42411
8100262	35.62268	139.42482
8100263	35.62384	139.41947
8100261	35.6227	139.42468
10735	33.99415	-118.28221
10736	33.99536	-118.28218
10737	34.00189	-118.28188
349481	60.75624	24.69596
349480	60.81444	24.67431
37898146	34.49712	135.40064
22438	42.38256	-71.10319
13222738	39.46235	-75.6595
23426	55.86518	-4.38087
61361	42.39194	-71.16206
1372	38.71644	-121.94852
61363	42.3931	-71.1662
833457	61.29767	22.15203
11721	34.15768	-118.49377
11722	34.15966	-118.50318
65879828	41.95811	-87.87258
44174	60.1674	24.95035
22437	42.38256	-71.10312
17488	55.62255	12.4418
66074906	41.78893	-88.33189
57422	49.27673	-123.10196
66074905	41.7958	-88.30965
31976	40.7622	-74.07494
17486	55.61662	12.46007
4789	62.64988	25.71032
35234	60.42758	22.84578
11943	34.04207	-118.2846
29451	51.11513	-1.17545
20151	37.7724	-122.41898
35656208	37.51606	126.98438
131270271	51.20738	7.49426
21060	36.53916	-89.59262
14602	40.28352	-75.58032
8113415	35.61925	139.47414
8113414	35.61943	139.47297
7049574	35.70604	139.66698
7049575	35.70604	139.66771
857311	37.52093	-121.98708
7049577	35.70602	139.67443
7049573	35.70566	139.66568
18136	37.33317	-122.17598
4170347	55.76637	12.43117
43102	42.36214	-71.18105
139213371	40.0919	-75.28734
4170343	55.75786	12.424
139213373	40.07608	-75.28747
406260	60.18459	24.93518
872880	37.56616	-122.05541
872881	37.56462	-122.05202
30339608	51.23718	-0.71026
9214	65.6276	25.13471
158926698	39.44818	-76.04579
16743	34.02962	-118.4305
16742	34.02569	-118.4294
16741	34.02485	-118.42764
65809611	42.23375	-88.83089
4143892	55.70299	12.56234
383436	60.43633	22.466
25032	13.84353	76.73102
19736394	39.98915	-75.34345
54154	37.67522	-122.4697
275811	60.15783	24.7502
387935	48.42859	-123.36413
38532	37.22063	-121.85764
51981	41.32036	-90.33393
131779741	42.21829	-72.63477
131779743	42.20515	-72.63878
38535	37.22072	-121.86124
1384	40.73174	-73.91836
215	60.16864	24.94219
2536	65.66421	24.99373
38534	37.2226	-121.8655
13223064	39.50405	-75.71391
4182	37.78752	-122.40802
10711	33.8793	-118.02011
912533	49.27777	-123.10655
201109	37.42992	-121.91827
37071	34.05779	-118.694
37072	34.04917	-118.69296
65613744	41.88891	-87.62368
51681	42.14036	-72.13458
63922	60.16894	24.79609
1701	37.84935	-122.469
30049	36.39728	-120.36071
20644	65.4346	25.37906
731209	60.95129	25.64759
46083	1.34625	103.70321
42308	37.78857	-121.18923
42309	37.78565	-121.18934
135233	37.33942	-122.08256
16821	63.15771	25.75494
42307	37.79746	-121.15816
163033	37.41884	-122.16065
442	60.27935	20.65638
17509	61.6186	23.59419
12011	34.16286	-118.49927
263	38.95564	-120.0127
996376	61.50895	23.69552
12018	34.1555	-118.43144
32833	34.06762	-118.40848
274352	60.19003	24.83939
32831	34.06818	-118.40758
269	38.9412	-120.024
11432	55.61549	11.97681
11433	55.6512	11.92626
11431	55.64654	11.96112
248531	60.15677	24.93446
64243	61.48793	23.71422
995639	61.46397	23.89626
995747	61.56128	23.59502
2743367	52.52707	13.37068
995749	61.54864	23.59767
995748	61.54615	23.60304
16235	34.03009	-118.01713
16237	34.03714	-118.03609
10864	40.7422	-73.9522
6727	61.67092	26.88987
2021	35.39747	-106.44202
11803	55.93176	12.25053
2023	35.37393	-106.47485
10221	40.60281	-86.97751
30144	37.78564	-122.40684
7184	37.52627	-121.94674
43641	42.38003	-71.10166
43642	42.36905	-71.09121
18163	51.72198	-0.35882
65747706	41.55257	-87.78001
1882	37.39486	-121.97031
1885	37.32952	-122.0511
48323	49.18138	-122.96149
1886	37.36835	-121.91067
1475	60.76556	25.46866
15349	60.38432	23.88368
13405	40.7627	-73.97465
86	60.19209	24.91074
200649	37.48164	-122.01959
66062757	41.80698	-88.20108
1385	61.5545	23.51839
5306	37.58887	-122.35752
18755	37.4053	-122.41805
19711	37.41906	-122.1294
20532	61.49845	23.7505
7226	37.79699	-122.44803
7224	37.80333	-122.44473
66007540	41.87229	-87.78754
11466	34.04572	-118.45097
11467	34.05395	-118.45176
11396	34.07184	-118.44451
11465	34.04539	-118.44536
11391	34.08297	-118.43288
11461	34.04426	-118.44455
21502	36.98682	-121.37594
21504	37.07165	-121.20784
21505	37.03015	-121.31355
48531	49.20474	-123.02737
48532	49.19661	-123.0043
48533	49.20737	-123.05897
65995210	41.7599	-87.88941
65995211	41.75773	-87.91468
60193	42.3681	-71.12271
22720	33.05934	-97.03458
22721	33.05434	-97.02753
12027	39.85741	-84.84815
48605268	51.52141	-0.14008
20671	61.70879	23.14655
35656992	37.54001	127.00196
7369030	35.65122	139.54612
8022183	35.65979	139.67544
6731	40.1967	-122.23688
499	39.53321	-119.75314
6732	40.14045	-122.22113
4236633	55.90645	12.26947
207874	60.24516	24.9479
207873	60.25723	24.95574
207870	60.24166	24.93237
207871	60.23447	24.93061
13453	34.02861	-118.41163
65876967	42.01681	-87.93435
201119	37.32358	-121.94621
26538	60.41663	22.76234
26537	60.42435	22.67474
15910	61.29738	23.74875
201110	37.42277	-121.92402
201111	37.41711	-121.91625
138424203	40.05118	-75.52239
5153	-12.09668	-77.03553
5152	-12.09826	-77.03303
5151	-12.09562	-77.03192
7434	61.4918	23.80828
10132	55.6267	12.44383
10131	55.63272	12.42897
16372	40.53683	116.01466
2221	61.02263	24.46833
10222	47.59455	-117.56464
720	60.19013	24.91755
31222	34.19603	-118.35441
31223	34.21137	-118.35907
20425	37.2729	-122.03449
11787	34.0416	-118.69485
11785	34.03511	-118.68529
5865	37.26093	-121.95258
5864	37.27344	-121.94651
11781	34.03548	-118.68457
5639	60.9047	27.1088
1927	61.48082	23.83278
10571	40.76258	-73.97385
73878574	41.69425	-86.23014
207451	37.30422	-121.79785
207450	37.30811	-121.82174
19727654	40.72356	-73.90167
15706	61.32982	29.11352
7397	41.72668	-86.57673
2694764	52.52856	13.39213
7398	41.71242	-86.60796
11561	1.35051	103.71063
20844	60.26959	24.98396
38798	61.3397	23.80493
38799	61.36436	23.79768
10395	40.75424	-73.99215
7152	61.28274	22.19204
188	60.16996	24.94299
5143	47.32547	-122.29405
597	60.15135	24.7522
596	60.15321	24.75596
275100	60.21861	24.81396
8081449	35.62845	139.4336
8081446	35.62853	139.42937
180	60.1654	24.93369
38055	62.7769	30.06141
11792	33.97233	-118.39306
137833015	39.90619	-75.36286
34471	42.03957	-70.95279
11791	33.98876	-118.35311
139212765	40.07078	-75.30851
139212766	40.07602	-75.28597
139212767	40.06871	-75.31372
131777763	42.28703	-72.67159
139212982	40.07559	-75.36097
26133	34.12509	-118.47668
26132	34.12215	-118.47917
36553	37.26872	-121.80259
36554	37.27857	-121.80654
36556	37.27359	-121.80417
1030570	61.47454	23.86146
48590424	51.51208	-0.13559
4304	37.41878	-122.0711
12047	39.85962	-85.01046
1030578	61.49147	23.78438
308550	60.21822	24.75001
218366391	35.93182	-79.03064
21222	37.55588	-121.97628
5496	34.02495	-118.77914
2473	63.8044	25.90904
5012	37.33435	-122.03195
13277	38.94163	-120.06008
5016	37.28679	-121.87131
33343	34.14361	-118.70461
5014	37.33683	-122.01482
33341	34.1498	-118.69371
23275	60.74114	23.58783
105135315	32.88846	-96.49253
757120	36.5606	-121.92153
382289	60.45516	22.26113
207180	37.38772	-121.88411
52910590	33.94898	-118.39876
181613	60.16306	24.74968
3820	62.97661	30.60094
6624507	39.96758	-75.18517
42029	61.47042	23.72827
63291	61.50584	23.71259
26795	34.09482	-118.29784
26796	34.09285	-118.31795
26797	34.10309	-118.31994
15092	34.16407	-118.60383
15093	34.17183	-118.57061
15091	34.17252	-118.56685
28022	36.88829	-89.54654
459495	37.58213	-121.87492
715	60.25637	24.99952
712	60.26863	24.98252
713	60.25873	24.99349
710	60.27558	24.98323
459493	37.60054	-121.84652
142	60.10669	20.47193
356	37.9258	-122.58364
355	37.98943	-122.56824
141	60.11661	20.61673
6744829	62.24317	25.71226
6744825	62.22624	25.80318
13285	34.04817	-118.40988
13286	34.04447	-118.4214
14451	55.43297	12.00235
14453	55.32045	12.03424
309544	60.19162	24.8067
652282	38.96423	-119.92775
652283	38.96276	-120.01045
652281	38.97247	-119.92965
131223409	42.38702	-71.26332
25014	60.5425	21.49644
4317	34.15223	-118.34416
48626532	51.50383	-0.15475
382393	60.38748	23.099
117538	37.80789	-122.418
65613693	41.88947	-87.61928
14502	33.93124	-118.38704
4206268	55.47217	11.82853
34189	36.9576	-120.86971
14503	33.94669	-118.36972
141	55.11673	14.80555
24461	55.30459	10.87826
24462	55.33191	10.76248
29152	37.39671	-122.15949
29151	37.39845	-122.15687
38713	60.56743	27.03563
4086	37.74296	-121.55579
4085	37.73902	-121.59881
20511	55.41609	10.04824
52056	39.16135	-75.52691
20513	55.41114	10.0281
2603	66.66927	26.56167
131716357	41.99385	-72.16986
187495	37.45311	-122.13645
35373	60.99142	25.4792
48201	34.27638	-119.19058
25332	37.44601	-122.15343
48203	34.26754	-119.1959
48202	34.27991	-119.20352
404704	60.19592	24.88769
7229	65.13153	25.43185
66119	37.70687	-122.39445
66117	37.72	-122.4
2151	61.0172	23.06509
245363	60.25594	24.95325
131193	37.55584	-122.3798
1623	60.17119	24.94292
163	60.20488	24.96247
162	60.20504	24.96505
50413	42.18677	-72.33716
39439	37.87717	-88.94331
39437	37.91004	-88.94666
65995021	42.02631	-87.96148
50419	42.17699	-72.33934
168	60.22389	24.99133
5001	47.36224	-122.293
31903	37.74407	-121.48809
912254	49.27339	-123.09997
119135	60.17001	24.93389
119132	60.16558	24.92659
13043	1.30199	103.91077
40175	61.4728	23.8724
4142353	55.68277	12.55031
214	60.22645	24.8706
163925158	50.04611	8.56795
4142352	55.68338	12.55521
104980268	31.68574	-97.16465
5344	37.52422	-121.98888
5345	37.52546	-121.99401
5346	37.51998	-121.98355
993101	61.49699	23.77023
993100	61.49596	23.7726
993102	61.49047	23.78129
993105	61.48345	23.76264
993104	61.49302	23.76777
993107	61.50534	23.76314
15763	61.07085	22.92116
15761	61.04999	22.96483
20382	42.36151	-71.07452
31404	37.78246	-122.40155
22381	42.17099	-72.89952
60291	42.3723	-71.10851
864393	65.05546	25.46108
864395	65.04823	25.44849
864394	65.05421	25.47899
864396	65.05585	25.44703
40895	60.18505	24.8258
67249	37.77336	-122.42159
67248	37.77546	-122.4227
67247	37.77791	-122.41892
15739	61.67247	29.41352
3402	47.40793	-122.29196
3401	47.41989	-122.28676
6484	63.39224	30.48393
1996	37.80287	-122.40096
8099919	35.62014	139.39078
1994	37.80716	-122.40666
1995	37.81931	-122.44339
12890	33.0098	-96.97065
14731	55.83834	12.35224
14732	55.82019	12.31046
14733	55.825	12.30207
7622	41.03223	-122.39731
12171	55.67273	12.31587
10575	34.11506	-118.45842
7474	37.41523	-121.90882
10577	34.11654	-118.4645
10576	34.07483	-118.28977
4139792	55.61608	12.47525
4139797	55.61552	12.45338
7051	60.22177	21.83109
7722	60.16084	20.9929
65749066	41.69878	-87.70109
248255	60.21568	24.89751
157773920	38.90716	-77.40027
157773921	38.90854	-77.4098
13251640	40.74748	-73.97766
53575	39.87944	-88.27788
53574	39.94859	-88.3034
13993	42.07857	-88.07782
13992	42.07429	-88.07693
797767	60.38686	23.12086
22310	32.99906	-97.09778
22311	32.9249	-97.0866
273506	60.17615	24.68566
59266	40.78342	-73.548
405161	60.18782	24.92333
11075	34.06258	-118.35473
50027	31.91957	-97.0994
50028	31.88517	-97.08532
65812151	42.05318	-88.12263
4147657	55.68444	12.42201
859011	37.48619	-121.93837
6792	61.03332	24.38811
4147652	55.70375	12.44473
7937	60.56902	27.06452
56201	1.33494	103.6931
4138827	55.6495	12.46179
55043	38.15337	-88.90975
55041	38.20448	-88.90779
4138823	55.65262	12.48606
883562	46.20934	6.14206
883561	46.2096	6.14318
2316	62.98426	24.71625
18516	37.76012	-122.41906
18515	37.75994	-122.44418
18514	37.76504	-122.42033
4042	34.17524	-118.74375
39844	37.5631	-122.05441
38795	40.89541	-74.23359
869080	37.56501	-122.04147
1092	60.21646	24.94323
4145643	55.64183	12.40049
60963	34.09494	-118.37348
66074456	41.95846	-88.08413
5475	37.36543	-121.92273
36304	37.27548	-121.87247
131167894	42.53769	-70.93914
52840735	34.34638	-118.5329
7360	60.97472	23.41757
274524	60.18469	24.83506
30146	54.95508	9.42543
46984	37.49919	-121.92776
46985	37.4915	-121.92762
232179	37.38793	-121.98508
6217	33.98839	-118.46568
32	12.95983	77.64308
33	12.961	77.64228
32812	60.0751	19.19671
131168885	42.47561	-71.22452
1028777	61.70079	23.15219
1028776	61.66311	23.16332
421	60.22488	24.89467
4825	37.2883	-122.06102
197091	37.3184	-121.99559
197090	37.3266	-122.02332
7611	40.98238	-122.42945
7612	40.96064	-122.44013
31458328	37.50967	127.04749
1029175	61.50533	23.77187
52005	37.80785	-122.41877
52004	37.80835	-122.41548
37842676	34.98096	135.80742
7242	42.04588	-88.20411
21922	42.39893	-71.26063
105119901	32.92429	-96.39988
52910691	33.93611	-118.36723
41792	42.37762	-71.08388
4236403	55.19679	11.69315
36509	61.49783	21.80797
42212	66.69178	27.88247
211585	60.2448	25.05614
1669	60.28442	25.30719
57473	42.72629	-73.67937
211586	60.24159	25.04875
211581	60.25232	25.06675
662	60.222	24.94562
132313	37.48288	-122.19593
132314	37.48782	-122.15879
136323	37.39287	-122.16492
19955	34.10165	-118.32962
19957	34.10689	-118.33073
1143	60.22823	24.81346
1144	60.22557	24.80806
8148	60.23684	25.03185
308557	60.22561	24.82419
909164	49.14291	-123.12492
27567	34.02175	-118.49399
470455	60.40552	25.10579
4146292	55.68295	12.52352
48627603	51.51082	-0.13262
6967846	35.65693	139.75743
4146297	55.67931	12.52145
23481	60.8024	24.76506
897071	65.72472	24.59741
1030380	61.18544	23.8854
604122	39.1453	-119.98546
604123	39.23844	-120.0314
897079	65.81265	24.50489
5155	37.37435	-121.94637
1920	61.46606	23.75755
26871	40.71284	-73.96667
1922	61.48071	23.77243
26963	33.99669	-118.44492
139213176	40.06444	-75.32454
26741	34.03724	-118.35762
26742	34.04171	-118.3766
2072	61.49832	23.8187
61431	42.47887	-71.10009
1929	61.49529	23.78971
138813	37.44008	-122.12876
138815	37.4243	-122.12156
138814	37.43432	-122.1391
4946	37.92866	-122.57607
4212133	55.38774	11.34528
39928976	47.21765	-1.54459
993944	61.45049	23.83242
8764	66.43024	25.44116
105115165	32.9223	-96.99365
17102	41.58682	-87.21286
31571	41.41823	-122.38368
36034	37.43748	-122.16027
